FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
4484,Residential,Duplex - R2,5113,1,80.3341312588,328.703293011,831.796875,127.847614344366
4485,Residential,Single Family Detached - R1,837,1,42.8088633735,105.26596231,266.015625,68.04648026567
4486,Residential,Single Family Detached - R1,1800,1,64.3845506651,196.927866557,498.6015625,102.428432119838
4487,Residential,Duplex - R2,5114,1,9.51591063491,5.64496945051,14.28125,15.136614921906
4488,Residential,Single Family Detached - R1,838,1,46.0944841991,112.068506792,283.2109375,73.2763415168744
4489,Residential,Accessory Building,1801,1,28.7333051637,51.4901815039,130.3671875,45.7215952579241
4490,Residential,Single Family Detached - R1,5115,1,36.8347223259,84.4381638493,213.6796875,58.6003345450155
4491,Residential,Single Family Detached - R1,839,1,45.8112873746,113.450792975,286.7109375,72.8233722715713
4492,Residential,Single Family Detached - R1,1802,1,44.1254649264,121.00094215,306.359375,70.208956884604
4493,Residential,Single Family Detached - R1,5116,1,36.9791360411,85.0599645835,215.234375,58.8303485530333
4494,Residential,Single Family Detached - R1,840,1,45.6762863811,110.170825589,278.40625,72.6118550025126
4495,Residential,Single Family Detached - R1,1803,1,66.1432827825,211.882306176,536.4609375,105.236906170566
4496,Residential,Single Family Detached - R1,5117,1,39.877668606,88.243799206,223.2890625,63.4206801130715
4497,Residential,Single Family Detached - R1,841,1,45.4991529634,113.700898434,287.328125,72.3277271099392
4498,Residential,Single Family Detached - R1,1804,1,47.9927120663,137.164153575,347.2890625,76.3753564434703
4499,Residential,Single Family Detached - R1,5118,1,11.6957498239,8.50085937123,21.5078125,18.6029714066316
4500,Residential,Single Family Detached - R1,842,1,42.9291491903,99.5731034327,251.6171875,68.241950379134
4501,Residential,Single Family Detached - R1,1805,1,55.3861899334,191.583493365,485.0625,88.1280466999526
4502,Residential,Single Family Detached - R1,5119,1,62.2445648885,193.84004471,490.5078125,99.0602617435893
4503,Residential,Single Family Detached - R1,843,1,42.830580396,99.3923761064,251.1640625,68.0846750883713
4504,Residential,Single Family Detached - R1,1806,1,51.1611820059,161.577694965,409.0859375,81.4072475951085
4505,Residential,Single Family Detached - R1,844,1,45.0188739661,110.665556686,279.6484375,71.5638478077832
4506,Residential,Single Family Detached - R1,5120,1,49.5629377013,136.409326291,345.171875,78.8384359456166
4507,Residential,Single Family Detached - R1,845,1,45.8552574997,115.680173448,292.3203125,72.8932422237773
4508,Residential,Single Family Detached - R1,5121,1,7.86688979529,3.60498591231,9.125,12.5183794689889
4509,Residential,Single Family Detached - R1,1807,1,69.3664840368,245.255327831,620.9375,110.360110013724
4510,Residential,Single Family Detached - R1,846,1,46.0999022433,111.60393777,282.046875,73.2819903984726
4511,Residential,Single Family Detached - R1,5122,1,18.3101085919,18.9277921897,47.8984375,29.1385831849286
4512,Residential,Single Family Detached - R1,1808,1,49.2846305367,143.557524269,363.4609375,78.4286941678286
4513,Residential,Single Family Detached - R1,847,1,45.4575817973,111.796300985,282.4765625,72.2608471831848
4514,Residential,Single Family Detached - R1,5123,1,7.91477559831,3.67707594323,9.2890625,12.5893506673647
4515,Residential,Townhouse/Apartment/Walk Up - R3,848,1,250.25673874,1887.37612437,4769.2265625,398.175361175639
4516,Residential,Single Family Detached - R1,1809,1,24.5574228483,36.2415235875,91.7578125,39.0704033878683
4517,Residential,Single Family Detached - R1,5124,1,10.7890195825,7.27348945096,18.40625,17.1627538703521
4518,Commercial,Commercial - Service/Retail/Office,849,1,39.4140437207,96.9939417828,245.0625,62.6483859641316
4519,Residential,Single Family Detached - R1,1810,1,32.7405133528,65.6914269304,166.3125,52.0995352398997
4520,Residential,Single Family Detached - R1,5125,1,10.8196488403,7.22321533345,18.2734375,17.2085281945259
4521,Commercial,Commercial - Service/Retail/Office,850,1,39.5165831433,97.5397026801,246.4296875,62.8114169703014
4522,Commercial,Commercial - Service/Retail/Office,851,1,45.5205148442,71.2998510289,180.1328125,72.3520286620601
4523,Residential,Single Family Detached - R1,1811,1,76.732575401,245.244387413,620.9296875,122.096177730783
4524,Residential,Single Family Detached - R1,5126,1,12.8769154138,10.3547292941,26.203125,20.4848641137742
4525,Commercial,Commercial - Service/Retail/Office,852,1,15.3408432449,13.1407580941,33.203125,24.3842748206484
4526,Residential,Single Family Detached - R1,1812,1,56.8299817422,180.999435608,458.2734375,90.4122277103333
4527,Residential,Single Family Detached - R1,5127,1,62.520505612,201.733293208,510.4921875,99.4839677437104
4528,Commercial,Commercial - Service/Retail/Office,853,1,11.746260383,8.40074428547,21.2265625,18.6709665071665
4529,Residential,Single Family Detached - R1,5128,1,62.1902112229,216.497985836,547.8671875,98.955497037395
4530,Residential,Single Family Detached - R1,1813,1,48.9870277545,139.676743602,353.640625,77.923524078013
4531,Residential,Townhouse/Apartment/Walk Up - R3,854,1,88.2699481732,435.300303854,1099.9453125,140.286820267055
4532,Residential,Single Family Detached - R1,5129,1,11.7166045564,8.40022478806,21.265625,18.6349399786652
4533,Residential,Accessory Building,1814,1,34.7013037801,75.2306730361,190.484375,55.2180087594692
4534,Residential,Townhouse/Fourplex - R4,855,1,197.334621551,1479.33853654,3738.03125,313.685290473549
4535,Residential,Single Family Detached - R1,5130,1,60.6173985237,188.131377328,476.09375,96.4704784347742
4536,Residential,Accessory Building,1815,1,10.7556608891,7.20353761342,18.2265625,17.1130005800932
4537,Residential,Single Family Detached - R1,5131,1,64.6257261009,184.278879038,466.3203125,102.849125649501
4538,Residential,Townhouse/Fourplex - R4,856,1,167.099705207,1293.94999308,3269.53125,265.640172627333
4539,Residential,Single Family Detached - R1,1816,1,50.8113547805,147.35065885,373.0625,80.8403768589979
4540,Residential,Single Family Detached - R1,5132,1,16.3403225344,14.2678151626,36.109375,26.0073017520595
4541,Residential,Townhouse/Fourplex - R4,857,1,157.473080869,1175.28268206,2969.6640625,250.267103090609
4542,Residential,Single Family Detached - R1,1817,1,71.4831086897,266.88279554,675.71875,113.764764834517
4543,Residential,Single Family Detached - R1,5133,1,53.7981881537,187.490467514,474.46875,85.578330285601
4544,Residential,Townhouse/Fourplex - R4,858,1,167.684980153,1284.88009202,3246.5546875,266.490797839232
4545,Residential,Single Family Detached - R1,1818,1,33.6437585385,70.7290388837,179.0859375,53.5345204987305
4546,Residential,Single Family Detached - R1,5134,1,98.7564195971,478.072575106,1209.828125,157.106440162588
4547,Residential,Townhouse/Fourplex - R4,859,1,190.616884075,1338.20271603,3381.28125,302.983963746155
4548,Residential,Accessory Building,1819,1,10.576341039,6.80788335428,17.2421875,16.8258640626146
4549,Residential,Accessory Building,5135,1,14.7960801719,13.6779114945,34.6171875,23.5381264279758
4550,Residential,Townhouse/Fourplex - R4,860,1,93.4519093187,449.496912048,1135.796875,148.502362039137
4551,Residential,Accessory Building,1820,1,10.721729736,7.00709630787,17.734375,17.0627837938532
4552,Residential,Single Family Detached - R1,5136,1,10.6730142616,7.0924355966,17.953125,16.9799557074987
4553,Residential,Townhouse/Fourplex - R4,861,1,184.303414276,987.167525844,2494.4453125,292.894938957013
4554,Residential,Accessory Building,1821,1,42.5707374977,103.944963135,263.1796875,67.7496670388608
4555,Residential,Accessory Building,5137,1,30.2124405499,57.0129228462,144.265625,48.0633956820416
4556,Recreational,Accessory Building,862,1,30.0813171687,62.7280196948,158.484375,47.8170864975028
4557,Residential,Single Family Detached - R1,1822,1,48.1747644493,140.853026022,356.625,76.6730891342003
4558,Residential,Accessory Building,5138,1,12.739024592,9.91826452027,25.09375,20.2612320726054
4559,Commercial,Commercial - Service/Retail/Office,863,1,151.821526363,861.521062969,2176.5703125,241.256694995683
4560,Residential,Accessory Building,1823,1,34.3372269963,73.6885364925,186.5859375,54.6371287022074
4561,Residential,Accessory Building,5139,1,11.1096008662,7.57973098794,19.1796875,17.670068250803
4562,Commercial,Commercial - Service/Retail/Office,864,1,17.6805374079,19.3941067776,49,28.1014038479521
4563,Residential,Single Family Detached - R1,1824,1,55.4862991218,157.525337302,398.84375,88.2904167981191
4564,Residential,Accessory Building,5140,1,30.8374111823,55.7331699842,141.046875,49.0724563729848
4565,Commercial,Commercial - Service/Retail/Office,865,1,25.23940762,39.7111919428,100.328125,40.1187904384631
4566,Residential,Duplex - R2,5141,1,7.89842077561,3.88807093726,9.84375,12.5657141906561
4567,Residential,Accessory Building,1825,1,12.7611618245,9.66906911961,24.484375,20.3025985976172
4568,Commercial,Commercial - Service/Retail/Office,866,1,20.179858344,25.2379311519,63.765625,32.0774709435761
4569,Residential,Single Family Detached - R1,5142,1,44.3692844557,107.637932658,272.4140625,70.59520964629
4570,Residential,Accessory Building,1826,1,10.4080749797,6.66817617242,16.875,16.5599410211063
4571,Commercial,Commercial - Service/Retail/Office,867,1,40.7633011661,67.9282750286,171.6171875,64.7897248102545
4572,Residential,Accessory Building,5143,1,10.8933515447,7.33362856166,18.5703125,17.3319157577523
4573,Residential,Single Family Detached - R1,1827,1,46.6008231486,111.822262158,283.109375,74.1561299670624
4574,Residential,Single Family Detached - R1,868,1,63.9411293131,207.599534327,525.3828125,101.742967031667
4575,Residential,Accessory Building,5144,1,14.6165981387,13.3506414727,33.7890625,23.2521667766073
4576,Residential,Single Family Detached - R1,1828,1,43.0304826912,115.056619198,291.3046875,68.4766421359112
4577,Residential,Single Family Detached - R1,5145,1,59.814407089,224.554119802,568.203125,95.1677628403792
4578,Residential,Single Family Detached - R1,869,1,69.1508580819,230.863319069,584.21875,110.039987828461
4579,Residential,Single Family Detached - R1,1829,1,49.4030357228,150.069183913,379.9609375,78.617036448375
4580,Residential,Single Family Detached - R1,5146,1,58.6251243549,166.172521191,420.4765625,93.2641662553679
4581,Residential,Single Family Detached - R1,870,1,60.9675582998,210.840030403,533.6015625,96.9915375504485
4582,Residential,Single Family Detached - R1,1830,1,64.1488101133,220.153753425,557.421875,102.093410568124
4583,Residential,Single Family Detached - R1,5147,1,61.9130626201,198.740833741,502.875,98.5140771771617
4584,Residential,Single Family Detached - R1,871,1,30.7831813444,58.8388993148,148.90625,48.9682584062599
4585,Residential,Accessory Building,1831,1,13.9145940094,12.0141726976,30.4375,22.1383890483182
4586,Residential,Single Family Detached - R1,5148,1,67.4300168115,247.678609952,626.7109375,107.291217909643
4587,Residential,Single Family Detached - R1,872,1,55.7822850568,158.384103173,400.828125,88.7663407644164
4588,Residential,Accessory Building,1832,1,10.9958025007,7.49370341514,18.96875,17.498618567729
4589,Residential,Single Family Detached - R1,5149,1,57.2509456634,189.119013268,478.5390625,91.0867274839907
4590,Residential,Single Family Detached - R1,873,1,50.8078853333,158.08686123,400.09375,80.827684734149
4591,Residential,Single Family Detached - R1,5150,1,66.6218983807,241.970193861,612.28125,105.995035698922
4592,Residential,Single Family Detached - R1,1833,1,54.5007075429,178.310379964,451.4765625,86.7447654487586
4593,Residential,Accessory Building,874,1,15.2479930558,14.4414811114,36.546875,24.2552917435204
4594,Residential,Single Family Detached - R1,875,1,56.5692933407,160.001705565,404.9375,89.9908355389916
4595,Residential,Single Family Detached - R1,1834,1,44.1206634472,96.7433783236,244.9609375,70.2225659207942
4596,Residential,Single Family Detached - R1,5151,1,13.1467816246,10.4599528175,26.4765625,20.9183368488416
4597,Residential,Accessory Building,876,1,15.9950869394,15.3679780914,38.890625,25.4478294266456
4598,Residential,Accessory Building,1835,1,33.9634178684,72.0098411677,182.3125,54.0451380182598
4599,Residential,Townhouse/Apartment/Walk Up - R3,877,1,52.0620507831,145.635870264,368.578125,82.8228375738806
4600,Residential,Single Family Detached - R1,1836,1,23.2333821743,32.7031830609,82.8046875,36.9777031218559
4601,Residential,Townhouse/Fourplex - R4,5152,1,89.9878224197,379.075916289,959.3203125,143.230804598481
4602,Residential,Townhouse/Apartment/Walk Up - R3,878,1,51.4086670798,141.458573413,358.0078125,81.7837021034947
4603,Residential,Single Family Detached - R1,1837,1,55.9487165703,160.963842737,407.546875,89.0543425348239
4604,Residential,Townhouse/Apartment/Walk Up - R3,879,1,52.3795690005,144.019769967,364.484375,83.3295972189074
4605,Institutional,Nursing Home,1838,1,187.404199402,1209.52768745,3062.078125,298.245164153393
4606,Residential,Townhouse/Apartment/Walk Up - R3,880,1,73.9361619324,211.486600684,535.2265625,117.618617534356
4607,Institutional,Nursing Home,1839,1,98.2223674109,436.615097811,1105.3359375,156.2523116235
4608,Residential,Duplex - R2,5153,1,69.7578382291,229.814854771,581.5859375,111.022151023112
4609,Residential,Townhouse/Apartment/Walk Up - R3,881,1,51.0042849221,142.579393615,360.859375,81.144557454672
4610,Institutional,Nursing Home,1840,1,98.8586763271,442.21369023,1119.5234375,157.326290373914
4611,Residential,Townhouse/Apartment/Walk Up - R3,882,1,51.1077367983,141.396782881,357.859375,81.3062262154824
4612,Residential,Accessory Building,1841,1,32.8123069697,67.2897293053,170.3515625,52.2070759298933
4613,Residential,Townhouse/Apartment/Walk Up - R3,883,1,50.7270531838,141.69983469,358.625,80.7002365783767
4614,Residential,Accessory Building,5154,1,11.8446768471,8.52382323348,21.578125,18.8383190972015
4615,Residential,Townhouse/Apartment/Walk Up - R3,884,1,51.1014392041,140.029310542,354.40625,81.2954948279377
4616,Residential,Single Family Detached - R1,1842,1,47.300210081,135.732395397,343.609375,75.2602659240143
4617,Residential,Townhouse/Apartment/Walk Up - R3,885,1,51.1002408856,141.161400365,357.265625,81.2931588426726
4618,Residential,Single Family Detached - R1,1843,1,56.3504715476,192.27695559,486.75,89.6667072765372
4619,Residential,Single Family Detached - R1,5155,1,34.4447802076,69.1153821858,174.921875,54.8039376346498
4620,Transportation/Utilities,Private Franchise Utilities,886,1,84.3802759014,423.428301616,1071.703125,134.2603378337
4621,Residential,Single Family Detached - R1,1844,1,64.3291215495,250.08029563,633.09375,102.351140140716
4622,Residential,Single Family Detached - R1,887,1,72.3975926616,230.007261445,582.0859375,115.150855761321
4623,Residential,Accessory Building,1845,1,33.3551087248,69.1947440641,175.1796875,53.0661756338293
4624,Residential,Single Family Detached - R1,888,1,65.3063084745,207.824523826,525.953125,103.87749445831
4625,Residential,Single Family Detached - R1,1846,1,54.5950797621,154.525524515,391.203125,86.8752075434601
4626,Residential,Single Family Detached - R1,5156,1,52.4880721266,159.96184187,404.8203125,83.5108002676637
4627,Residential,Single Family Detached - R1,1847,1,57.631722764,179.162944446,453.5703125,91.6993833024947
4628,Residential,Single Family Detached - R1,889,1,47.166744046,135.972183102,344.109375,75.0333308988039
